$Tacheo; Xlocal (m); Ylocal (m); Zlocal (m); Hz (rad); V (rad); di (m); False T_GNSS (s)
OR
$GNSS; lat (degrees); lon (degrees); alt_ellips (m); True T_GNSS (s); Xmn95; Ymn95; H RAN95 
$Tacheo;975.8472;2004.5658;3007.7585;4.899222;1.265059;25.7776;44176.554
$Tacheo;975.8341;2004.5667;3007.7855;4.899161;1.264210;25.7982;44176.665
$Tacheo;975.8264;2004.5669;3007.8013;4.899111;1.263715;25.8102;44176.758
$Tacheo;975.8160;2004.5667;3007.8250;4.899021;1.262961;25.8271;44176.862
$Tacheo;975.8098;2004.5668;3007.8394;4.898980;1.262502;25.8373;44176.960
$GNSS;46.78009713;6.66084782;506.608;44177.000;2540602.560;1181286.984;456.839
$Tacheo;975.8043;2004.5685;3007.8521;4.899008;1.262100;25.8466;44177.043
$Tacheo;975.7996;2004.5704;3007.8634;4.899046;1.261741;25.8548;44177.150
$Tacheo;975.7952;2004.5716;3007.8741;4.899063;1.261401;25.8624;44177.255
$Tacheo;975.7896;2004.5725;3007.8898;4.899054;1.260890;25.8725;44177.361
$Tacheo;975.7861;2004.5732;3007.8979;4.899056;1.260636;25.8784;44177.469
$GNSS;46.78009687;6.66084814;506.610;44177.500;2540602.584;1181286.955;456.841
$Tacheo;975.7823;2004.5755;3007.9071;4.899121;1.260345;25.8852;44177.543
$Tacheo;975.7800;2004.5780;3007.9114;4.899202;1.260218;25.8891;44177.636
$Tacheo;975.7767;2004.5773;3007.9151;4.899150;1.260118;25.8932;44177.741
$Tacheo;975.7734;2004.5698;3007.9173;4.898825;1.260061;25.8956;44177.845
$Tacheo;975.7682;2004.5431;3007.9240;4.897721;1.259814;25.8978;44177.938
$Tacheo;975.7641;2004.5156;3007.9309;4.896594;1.259550;25.8990;44178.042
$GNSS;46.78009698;6.66084771;506.630;44178.000;2540602.551;1181286.968;456.861
$Tacheo;975.7620;2004.4986;3007.9339;4.895901;1.259428;25.8989;44178.046
$Tacheo;975.7540;2004.4362;3007.9388;4.893354;1.259205;25.8971;44178.141
$Tacheo;975.7439;2004.3540;3007.9451;4.889998;1.258921;25.8946;44178.247
$Tacheo;975.7350;2004.2882;3007.9427;4.887306;1.258975;25.8912;44178.354
$Tacheo;975.7262;2004.2213;3007.9392;4.884571;1.259069;25.8874;44178.460
$GNSS;46.78009589;6.66085070;506.629;44178.500;2540602.778;1181286.844;456.860
$Tacheo;975.7200;2004.1796;3007.9373;4.882860;1.259126;25.8858;44178.546
$Tacheo;975.7007;2004.0502;3007.9338;4.877552;1.259227;25.8823;44178.637
$Tacheo;975.6860;2003.9518;3007.9333;4.873511;1.259228;25.8807;44178.734
$Tacheo;975.6474;2003.6876;3007.9293;4.862674;1.259341;25.8768;44178.855
$Tacheo;975.6269;2003.5333;3007.9255;4.856353;1.259452;25.8734;44178.965
$GNSS;46.78009100;6.66085600;506.613;44179.000;2540603.178;1181286.297;456.844
$Tacheo;975.6302;2003.5414;3007.9214;4.856699;1.259578;25.8702;44179.041
$Tacheo;975.6019;2003.3321;3007.9110;4.848122;1.259946;25.8659;44179.132
$Tacheo;975.5804;2003.1848;3007.9046;4.842076;1.260205;25.8656;44179.239
$Tacheo;975.5453;2002.9515;3007.9026;4.832499;1.260345;25.8705;44179.345
$Tacheo;975.5202;2002.7888;3007.9019;4.825824;1.260443;25.8760;44179.451
$GNSS;46.78008436;6.66086439;506.570;44179.500;2540603.811;1181285.552;456.801
$Tacheo;975.4936;2002.6222;3007.9015;4.818986;1.260552;25.8836;44179.537
$Tacheo;975.4488;2002.3406;3007.8990;4.807436;1.260836;25.8983;44179.629
$Tacheo;975.4174;2002.1446;3007.8961;4.799410;1.261101;25.9102;44179.732
$Tacheo;975.3844;2001.9409;3007.8866;4.791075;1.261638;25.9226;44179.824
$Tacheo;975.3325;2001.6154;3007.8671;4.777782;1.262689;25.9437;44179.930
$Tacheo;975.2879;2001.2313;3007.8551;4.762175;1.263391;25.9614;44180.038
$GNSS;46.78007591;6.66087502;506.577;44180.000;2540604.614;1181284.605;456.808
$Tacheo;975.2571;2001.0914;3007.8453;4.756472;1.264031;25.9815;44180.047
$Tacheo;975.2201;2000.8046;3007.8341;4.744849;1.264743;26.0029;44180.141
$Tacheo;975.1672;2000.5506;3007.8117;4.734558;1.266097;26.0400;44180.247
$Tacheo;975.1275;2000.2143;3007.7960;4.721005;1.267066;26.0683;44180.354
$Tacheo;975.0670;1999.9062;3007.7682;4.708627;1.268768;26.1170;44180.461
$GNSS;46.78006548;6.66088833;506.485;44180.500;2540605.618;1181283.435;456.716
$Tacheo;975.0455;1999.7704;3007.7588;4.703189;1.269364;26.1356;44180.550
$Tacheo;974.9820;1999.3728;3007.7311;4.687323;1.271171;26.1945;44180.657
$Tacheo;974.9382;1999.1090;3007.7156;4.676851;1.272318;26.2395;44180.751
$Tacheo;974.9018;1998.6300;3007.6999;4.657856;1.273537;26.2902;44180.859
$Tacheo;974.8210;1998.3964;3007.6833;4.648785;1.275190;26.3757;44180.965
$GNSS;46.78005421;6.66090277;506.326;44181.000;2540606.709;1181282.172;456.557
$Tacheo;974.7959;1998.2529;3007.6787;4.643180;1.275737;26.4074;44181.043
$Tacheo;974.7465;1997.9518;3007.6694;4.631460;1.276860;26.4735;44181.136
$Tacheo;974.6711;1997.5253;3007.6580;4.614995;1.278504;26.5785;44181.240
$Tacheo;974.6198;1997.2343;3007.6520;4.603848;1.279597;26.6543;44181.348
$Tacheo;974.5680;1996.9374;3007.6465;4.592543;1.280710;26.7344;44181.454
$GNSS;46.78004189;6.66091777;506.248;44181.500;2540607.841;1181280.791;456.479
$Tacheo;974.4911;1996.4907;3007.6332;4.575676;1.282605;26.8585;44181.551
$Tacheo;974.4384;1996.2000;3007.6233;4.564808;1.283942;26.9452;44181.655
$Tacheo;974.3589;1995.7734;3007.6135;4.549023;1.285800;27.0812;44181.747
$Tacheo;974.3051;1995.4851;3007.6092;4.538452;1.287002;27.1774;44181.851
$Tacheo;974.2515;1995.1982;3007.6055;4.528017;1.288198;27.2761;44181.942
$Tacheo;974.1680;1994.7540;3007.6098;4.512033;1.289742;27.4376;44182.049
$GNSS;46.78002920;6.66093272;506.264;44182.000;2540608.968;1181279.369;456.495
$Tacheo;974.1416;1994.6127;3007.6109;4.506989;1.290254;27.4901;44182.049
$Tacheo;974.0857;1994.3303;3007.6168;4.496996;1.291187;27.6010;44182.156
$Tacheo;974.0013;1993.8880;3007.6419;4.481492;1.292109;27.7811;44182.262
$Tacheo;973.9593;1993.2947;3007.6760;4.460369;1.292735;27.9661;44182.368
$Tacheo;974.0432;1992.9771;3007.6760;4.448154;1.292735;27.9661;44182.473
$GNSS;46.78001722;6.66094727;506.283;44182.500;2540610.066;1181278.026;456.514
$Tacheo;973.7992;1992.8666;3007.6979;4.446574;1.294558;28.2264;44182.553
$Tacheo;973.9124;1992.4631;3007.6979;4.431138;1.294558;28.2264;44182.647
$Tacheo;973.6438;1992.1167;3007.6790;4.421752;1.298590;28.5634;44182.748
$Tacheo;973.5831;1991.8143;3007.6677;4.411905;1.300338;28.7012;44182.858
$Tacheo;973.5285;1991.5092;3007.6570;4.402005;1.302027;28.8370;44182.963
$GNSS;46.78000471;6.66096178;506.378;44183.000;2540611.160;1181276.624;456.609
$Tacheo;973.4991;1991.3568;3007.6535;4.397120;1.302831;28.9083;44183.050
$Tacheo;973.4131;1990.8887;3007.6398;4.382234;1.305378;29.1266;44183.158
$Tacheo;973.3271;1990.4254;3007.6218;4.367753;1.308064;29.3483;44183.267
$Tacheo;973.2744;1990.1007;3007.6003;4.357651;1.310185;29.4980;44183.373
$Tacheo;973.1961;1989.6236;3007.5672;4.343032;1.313361;29.7237;44183.481
$GNSS;46.77999200;6.66097719;506.373;44183.500;2540612.323;1181275.200;456.604
$Tacheo;973.1701;1989.4603;3007.5558;4.338074;1.314446;29.8016;44183.555
$Tacheo;973.0959;1988.9921;3007.5252;4.324018;1.317482;30.0292;44183.665
$Tacheo;973.0365;1988.5025;3007.5023;4.309325;1.320232;30.2593;44183.771
$Tacheo;972.9990;1988.1888;3007.4941;4.300031;1.321788;30.4112;44183.878
$Tacheo;972.9472;1987.6887;3007.4820;4.285314;1.324192;30.6517;44183.984
$GNSS;46.77997942;6.66099434;506.079;44184.000;2540613.619;1181273.788;456.310
$Tacheo;972.9301;1987.5236;3007.4798;4.280510;1.324930;30.7329;44184.047
$Tacheo;972.9001;1987.2079;3007.4740;4.271363;1.326377;30.8874;44184.137
$Tacheo;972.8544;1986.7272;3007.4581;4.257622;1.328814;31.1256;44184.246
$Tacheo;972.8243;1986.3977;3007.4448;4.248317;1.330552;31.2905;44184.352
$Tacheo;972.7969;1986.0786;3007.4291;4.239380;1.332311;31.4505;44184.458
$GNSS;46.77996709;6.66101273;506.068;44184.500;2540615.010;1181272.404;456.299
$Tacheo;972.7672;1985.7493;3007.4183;4.230281;1.333972;31.6207;44184.548
$Tacheo;972.7250;1985.2655;3007.4163;4.217085;1.335977;31.8774;44184.641
$Tacheo;972.6946;1984.9564;3007.4168;4.208825;1.337232;32.0474;44184.745
$Tacheo;972.6551;1984.4933;3007.4156;4.196528;1.339133;32.3006;44184.854
$Tacheo;972.6313;1984.2004;3007.4119;4.188839;1.340420;32.4615;44184.959
$GNSS;46.77995512;6.66103000;506.048;44185.000;2540616.315;1181271.060;456.279
$Tacheo;972.6103;1983.9006;3007.4023;4.180996;1.341890;32.6239;44185.049
$Tacheo;972.5866;1983.4810;3007.4020;4.170069;1.343521;32.8527;44185.156
$Tacheo;972.5752;1983.2505;3007.4188;4.164107;1.343908;32.9825;44185.264
$Tacheo;972.5682;1983.0441;3007.4369;4.158759;1.344151;33.0977;44185.368
$Tacheo;972.5637;1982.6929;3007.4613;4.149623;1.344717;33.2882;44185.481
$GNSS;46.77994562;6.66104486;506.052;44185.500;2540617.440;1181269.993;456.283
$Tacheo;972.5611;1982.6199;3007.4614;4.147765;1.344992;33.3284;44185.538
$Tacheo;972.5546;1982.4141;3007.4712;4.142537;1.345483;33.4437;44185.633
$Tacheo;972.5498;1982.2986;3007.4811;4.139640;1.345640;33.5107;44185.738
$Tacheo;972.5420;1982.1995;3007.4827;4.137223;1.345995;33.5699;44185.843
$Tacheo;972.5271;1982.0591;3007.4772;4.133878;1.346743;33.6555;44185.951
$GNSS;46.77994277;6.66105018;506.159;44186.000;2540617.843;1181269.672;456.390
$Tacheo;972.5183;1981.9793;3007.4703;4.131993;1.347279;33.7038;44186.051
$Tacheo;972.5094;1981.9022;3007.4614;4.130183;1.347864;33.7503;44186.140
$Tacheo;972.4957;1981.7966;3007.4499;4.127735;1.348649;33.8157;44186.247
$Tacheo;972.4873;1981.7377;3007.4424;4.126389;1.349123;33.8527;44186.354
$Tacheo;972.4788;1981.6863;3007.4349;4.125236;1.349570;33.8856;44186.461
$GNSS;46.77994103;6.66105138;506.149;44186.500;2540617.932;1181269.478;456.380
$Tacheo;972.4667;1981.6180;3007.4190;4.123721;1.350338;33.9289;44186.554
$Tacheo;972.4578;1981.5647;3007.4025;4.122532;1.351051;33.9615;44186.660
$Tacheo;972.4562;1981.5475;3007.3973;4.122129;1.351269;33.9710;44186.755
$Tacheo;972.4652;1981.4837;3007.3821;4.120379;1.351885;33.9951;44186.861
$Tacheo;972.4532;1981.4616;3007.3667;4.120030;1.352469;34.0135;44186.971
$GNSS;46.77994011;6.66105242;506.058;44187.000;2540618.011;1181269.374;456.289
$Tacheo;972.4544;1981.4485;3007.3597;4.119683;1.352712;34.0182;44187.041
$Tacheo;972.4599;1981.4106;3007.3366;4.118642;1.353480;34.0294;44187.148
$Tacheo;972.4635;1981.3878;3007.3243;4.118013;1.353895;34.0363;44187.254
$Tacheo;972.4745;1981.3530;3007.3094;4.116961;1.354387;34.0433;44187.360
$Tacheo;972.4813;1981.3344;3007.2983;4.116383;1.354738;34.0456;44187.466
$GNSS;46.77993992;6.66105398;505.936;44187.500;2540618.130;1181269.352;456.167
$Tacheo;972.4904;1981.3149;3007.2839;4.115746;1.355170;34.0458;44187.550
$Tacheo;972.5062;1981.2890;3007.2621;4.114834;1.355806;34.0426;44187.641
$Tacheo;972.5219;1981.2673;3007.2555;4.114029;1.355990;34.0405;44187.748
$Tacheo;972.5408;1981.2487;3007.2297;4.113246;1.356701;34.0300;44187.854
$Tacheo;972.5572;1981.2333;3007.2206;4.112587;1.356931;34.0233;44187.957
$GNSS;46.77994038;6.66105532;505.895;44188.000;2540618.233;1181269.402;456.126
$Tacheo;972.5760;1981.2178;3007.2138;4.111881;1.357085;34.0153;44188.054
$Tacheo;972.6040;1981.1942;3007.2030;4.110819;1.357334;34.0034;44188.162
$Tacheo;972.6289;1981.1769;3007.1933;4.109964;1.357545;33.9909;44188.273
$Tacheo;972.6423;1981.1681;3007.1887;4.109520;1.357641;33.9840;44188.379
$Tacheo;972.6540;1981.1614;3007.1862;4.109152;1.357675;33.9778;44188.485
$GNSS;46.77994061;6.66105724;505.815;44188.500;2540618.379;1181269.426;456.046
$Tacheo;972.6642;1981.1575;3007.1854;4.108882;1.357660;33.9716;44188.541
$Tacheo;972.6788;1981.1502;3007.1869;4.108453;1.357568;33.9642;44188.649
$Tacheo;972.6880;1981.1457;3007.1903;4.108181;1.357439;33.9600;44188.757
$Tacheo;972.7013;1981.1365;3007.1986;4.107727;1.357165;33.9562;44188.873
$Tacheo;972.7105;1981.1299;3007.2075;4.107406;1.356885;33.9543;44188.978
$GNSS;46.77994089;6.66105760;505.845;44189.000;2540618.407;1181269.457;456.076
$Tacheo;972.7149;1981.1255;3007.2139;4.107219;1.356694;33.9546;44189.044
$Tacheo;972.7242;1981.1145;3007.2377;4.106787;1.356000;33.9583;44189.141
$Tacheo;972.7318;1981.1027;3007.2518;4.106366;1.355597;33.9618;44189.249
$Tacheo;972.7346;1981.0915;3007.2721;4.106039;1.355040;33.9701;44189.354
$Tacheo;972.7366;1981.0812;3007.2858;4.105750;1.354673;33.9772;44189.461
$GNSS;46.77994052;6.66105838;505.922;44189.500;2540618.466;1181269.416;456.153
$Tacheo;972.7396;1981.0684;3007.3030;4.105383;1.354207;33.9856;44189.550
$Tacheo;972.7421;1981.0567;3007.3242;4.105051;1.353629;33.9947;44189.642
$Tacheo;972.7501;1981.0367;3007.3592;4.104417;1.352653;34.0070;44189.749
$Tacheo;972.7543;1981.0240;3007.3834;4.104032;1.351983;34.0159;44189.855
$Tacheo;972.7610;1981.0093;3007.4068;4.103552;1.351331;34.0239;44189.961
$GNSS;46.77994001;6.66105896;506.071;44190.000;2540618.510;1181269.358;456.302
$Tacheo;972.7680;1980.9877;3007.4378;4.102899;1.350484;34.0371;44190.035
$Tacheo;972.7772;1980.9663;3007.4578;4.102211;1.349940;34.0461;44190.131
$Tacheo;972.7823;1980.9436;3007.4877;4.101564;1.349141;34.0612;44190.240
$Tacheo;972.7849;1980.9291;3007.5087;4.101161;1.348578;34.0719;44190.346
$Tacheo;972.7903;1980.9049;3007.5386;4.100472;1.347786;34.0877;44190.454
$GNSS;46.77994023;6.66106068;506.206;44190.500;2540618.642;1181269.382;456.437
$Tacheo;972.7943;1980.8900;3007.5600;4.100036;1.347207;34.0976;44190.545
$Tacheo;972.7989;1980.8760;3007.5810;4.099613;1.346635;34.1065;44190.652
$Tacheo;972.8034;1980.8638;3007.6012;4.099234;1.346080;34.1142;44190.753
$Tacheo;972.8081;1980.8527;3007.6182;4.098882;1.345611;34.1205;44190.849
$Tacheo;972.8136;1980.8381;3007.6409;4.098426;1.344986;34.1294;44190.955
$GNSS;46.77993962;6.66106149;506.371;44191.000;2540618.703;1181269.313;456.602
$Tacheo;972.8167;1980.8290;3007.6543;4.098149;1.344621;34.1350;44191.047
$Tacheo;972.8210;1980.8196;3007.6795;4.097844;1.343916;34.1425;44191.154
$Tacheo;972.8282;1980.8091;3007.6987;4.097460;1.343368;34.1471;44191.258
$Tacheo;972.8305;1980.8057;3007.7082;4.097337;1.343099;34.1493;44191.356
$Tacheo;972.8358;1980.7996;3007.7178;4.097095;1.342820;34.1507;44191.462
$GNSS;46.77993956;6.66106197;506.420;44191.500;2540618.739;1181269.306;456.651
$Tacheo;972.8378;1980.7986;3007.7287;4.097038;1.342502;34.1521;44191.550
$Tacheo;972.8412;1980.7962;3007.7404;4.096917;1.342158;34.1534;44191.653
$Tacheo;972.8449;1980.7939;3007.7529;4.096798;1.341791;34.1545;44191.747
$Tacheo;972.8469;1980.7941;3007.7686;4.096769;1.341332;34.1564;44191.853
$Tacheo;972.8449;1980.7966;3007.7747;4.096864;1.341158;34.1580;44191.960
$GNSS;46.77993962;6.66106212;506.484;44192.000;2540618.751;1181269.313;456.715
$Tacheo;972.8375;1980.8028;3007.7784;4.097144;1.341069;34.1613;44192.044
$Tacheo;972.8323;1980.8056;3007.7788;4.097303;1.341075;34.1639;44192.135
$Tacheo;972.8277;1980.8065;3007.7829;4.097406;1.340979;34.1680;44192.226
$Tacheo;972.8241;1980.8065;3007.7871;4.097466;1.340881;34.1718;44192.332
$Tacheo;972.8209;1980.8052;3007.7990;4.097491;1.340565;34.1778;44192.439
$Tacheo;972.8197;1980.8021;3007.8064;4.097436;1.340371;34.1822;44192.543
$GNSS;46.77993969;6.66106178;506.457;44192.500;2540618.725;1181269.321;456.688
$Tacheo;972.8190;1980.8003;3007.8100;4.097404;1.340279;34.1846;44192.549
$Tacheo;972.8152;1980.7939;3007.8198;4.097313;1.340045;34.1935;44192.639
$Tacheo;972.8111;1980.7881;3007.8262;4.097241;1.339907;34.2014;44192.745
$Tacheo;972.8055;1980.7822;3007.8346;4.097193;1.339723;34.2111;44192.838
$Tacheo;972.7953;1980.7729;3007.8505;4.097142;1.339362;34.2281;44192.943
$GNSS;46.77993946;6.66106191;506.496;44193.000;2540618.735;1181269.295;456.727
$Tacheo;972.7917;1980.7694;3007.8576;4.097120;1.339194;34.2345;44193.048
$Tacheo;972.7837;1980.7620;3007.8734;4.097075;1.338816;34.2487;44193.137
$Tacheo;972.7705;1980.7501;3007.8970;4.097013;1.338266;34.2713;44193.244
$Tacheo;972.7614;1980.7422;3007.9103;4.096978;1.337967;34.2860;44193.353
$Tacheo;972.7470;1980.7316;3007.9268;4.096967;1.337620;34.3072;44193.457
$GNSS;46.77993865;6.66106122;506.562;44193.500;2540618.681;1181269.206;456.793
$Tacheo;972.7371;1980.7256;3007.9373;4.096992;1.337400;34.3209;44193.553
$Tacheo;972.7274;1980.7211;3007.9482;4.097050;1.337161;34.3336;44193.658
$Tacheo;972.7190;1980.7170;3007.9597;4.097094;1.336900;34.3453;44193.751
$Tacheo;972.7095;1980.7122;3007.9762;4.097141;1.336503;34.3594;44193.856
$Tacheo;972.7044;1980.7101;3007.9836;4.097179;1.336330;34.3663;44193.964
$GNSS;46.77993806;6.66106157;506.680;44194.000;2540618.707;1181269.140;456.911
$Tacheo;972.6987;1980.7085;3007.9922;4.097237;1.336124;34.3738;44194.053
$Tacheo;972.6958;1980.7080;3007.9968;4.097277;1.336011;34.3774;44194.160
$Tacheo;972.6922;1980.7080;3008.0031;4.097337;1.335853;34.3817;44194.271
$Tacheo;972.6884;1980.7081;3008.0095;4.097405;1.335694;34.3862;44194.376
$Tacheo;972.6845;1980.7089;3008.0142;4.097493;1.335580;34.3899;44194.482
$GNSS;46.77993798;6.66106170;506.705;44194.500;2540618.717;1181269.131;456.936
$Tacheo;972.6819;1980.7101;3008.0158;4.097568;1.335542;34.3917;44194.538
$Tacheo;972.6693;1980.7153;3008.0207;4.097911;1.335455;34.3999;44194.631
$Tacheo;972.6583;1980.7210;3008.0265;4.098240;1.335328;34.4068;44194.735
$Tacheo;972.6474;1980.7285;3008.0337;4.098610;1.335156;34.4130;44194.844
$Tacheo;972.6262;1980.7483;3008.0415;4.099459;1.334978;34.4206;44194.949
$GNSS;46.77993779;6.66106136;506.706;44195.000;2540618.691;1181269.110;456.937
$Tacheo;972.6102;1980.7608;3008.0448;4.100039;1.334922;34.4271;44195.047
$Tacheo;972.5961;1980.7716;3008.0470;4.100546;1.334897;34.4328;44195.139
$Tacheo;972.5780;1980.7831;3008.0484;4.101137;1.334915;34.4411;44195.244
$Tacheo;972.5662;1980.7962;3008.0471;4.101659;1.334965;34.4429;44195.353
$Tacheo;972.5499;1980.8019;3008.0382;4.102077;1.335285;34.4506;44195.459
$GNSS;46.77993823;6.66105931;506.729;44195.500;2540618.535;1181269.160;456.960
$Tacheo;972.5396;1980.8094;3008.0325;4.102437;1.335472;34.4533;44195.552
$Tacheo;972.5294;1980.8154;3008.0252;4.102759;1.335713;34.4564;44195.658
$Tacheo;972.5215;1980.8199;3008.0190;4.103004;1.335914;34.4587;44195.762
$Tacheo;972.5130;1980.8260;3008.0120;4.103299;1.336136;34.4605;44195.853
$Tacheo;972.5023;1980.8335;3008.0046;4.103664;1.336375;34.4632;44195.946
$GNSS;46.77993737;6.66105837;506.701;44196.000;2540618.462;1181269.065;456.932
$Tacheo;972.4960;1980.8387;3008.0011;4.103900;1.336488;34.4645;44196.034
$Tacheo;972.4883;1980.8460;3008.0009;4.104208;1.336508;34.4665;44196.128
$Tacheo;972.4845;1980.8516;3008.0062;4.104411;1.336358;34.4677;44196.231
$Tacheo;972.4829;1980.8542;3008.0104;4.104503;1.336237;34.4685;44196.322
$Tacheo;972.4816;1980.8591;3008.0198;4.104644;1.335960;34.4690;44196.415
$Tacheo;972.4820;1980.8727;3008.0400;4.104972;1.335338;34.4658;44196.521
$GNSS;46.77993748;6.66105800;506.663;44196.500;2540618.434;1181269.078;456.894
$Tacheo;972.4834;1980.8755;3008.0460;4.105015;1.335148;34.4646;44196.547
$Tacheo;972.4874;1980.8781;3008.0564;4.105010;1.334823;34.4623;44196.640
$Tacheo;972.4910;1980.8872;3008.0675;4.105171;1.334453;34.4570;44196.747
$Tacheo;972.4924;1980.8943;3008.0738;4.105323;1.334240;34.4534;44196.854
$Tacheo;972.4931;1980.9031;3008.0831;4.105527;1.333942;34.4502;44196.959
$GNSS;46.77993762;6.66105798;506.738;44197.000;2540618.433;1181269.093;456.969
$Tacheo;972.4922;1980.9075;3008.0855;4.105650;1.333860;34.4490;44197.044
$Tacheo;972.4909;1980.9134;3008.0878;4.105815;1.333781;34.4473;44197.150
$Tacheo;972.4878;1980.9196;3008.0857;4.106022;1.333833;34.4459;44197.258
$Tacheo;972.4840;1980.9233;3008.0847;4.106178;1.333869;34.4466;44197.363
$Tacheo;972.4762;1980.9274;3008.0854;4.106410;1.333876;34.4508;44197.474
$GNSS;46.77993813;6.66105745;506.799;44197.500;2540618.393;1181269.151;457.030
$Tacheo;972.4740;1980.9284;3008.0872;4.106474;1.333833;34.4524;44197.543
$Tacheo;972.4696;1980.9282;3008.0948;4.106542;1.333645;34.4578;44197.649
$Tacheo;972.4622;1980.9277;3008.1276;4.106658;1.332764;34.4717;44197.739
$Tacheo;972.4589;1980.9272;3008.1765;4.106699;1.331407;34.4862;44197.848
$Tacheo;972.4596;1980.9250;3008.2828;4.106633;1.328419;34.5122;44197.955
$GNSS;46.77993796;6.66105721;506.786;44198.000;2540618.374;1181269.132;457.017
$Tacheo;972.4607;1980.9226;3008.3556;4.106557;1.326375;34.5302;44198.053
$Tacheo;972.4603;1980.9203;3008.4213;4.106507;1.324541;34.5477;44198.158
$Tacheo;972.4548;1980.9168;3008.4870;4.106514;1.322742;34.5701;44198.266
$Tacheo;972.4417;1980.9150;3008.5255;4.106694;1.321749;34.5910;44198.373
$Tacheo;972.4309;1980.9130;3008.5423;4.106827;1.321348;34.6049;44198.482
$GNSS;46.77993814;6.66105907;507.100;44198.500;2540618.516;1181269.150;457.331
$Tacheo;972.4221;1980.9086;3008.5474;4.106870;1.321275;34.6156;44198.543
